Season,Club (grouped),Club,First Name,Last Name,Position,Total Compensation,Base Salary
2015,SEA,SEA,Gonzalo,Pineda,M,160000,160000
2015,SJ,SJ,Steven,Lenhart,F,159083,150000
2015,NE,NE,Kevin,Alston,D,158333,140000
2015,TFC,TOR,Collen,Warner,M-F,157437,129937
2015,TFC,TOR,Joe,Bendik,GK,157375,150000
2015,LAG,LA,Leonardo,Ribeiro Da Silva,D,155000,150000
2015,MTL,MTL,Eric,Alexander,M,153750,140000
2015,TFC,TOR,Jonathan,Osorio,M,152600,145000
2015,NE,NE,Diego,Fagundez,F,152200,125000
2015,RBNY,NYRB,Luis,Robles,GK,151375,130000
2015,DC,DC,Nick,DeLeon,M,151259,116259
2015,HOU,HOU,Sheanon,Williams,F,150500,145000
2015,CLB,CLB,Harrison,Afful,D,150000,150000
2015,HOU,HOU,Luis,Garrido,M,150000,150000
2015,KC,KC,Jalil,Anibaba,D,150000,120000
2015,NYC,NYCFC,Andrew,Jacobson,M,150000,150000
2015,PHI,PHI,Brian,Carroll,M,150000,150000
2015,RSL,RSL,Joao,Plata,F,150000,150000
2015,SJ,SJ,Jordan,Stewart,M-D,150000,150000
2015,VAN,VAN,Jordan,Harvey,D,150000,150000
2015,RSL,RSL,Demar,Phillips,D,149667,140000
2015,SJ,SJ,Shea,Salinas,M,148333,145000
2015,COL,COL,Sean,St. Ledger,D,147492,124992
2015,KC,KC,Seth,Sinovic,M-D,146750,140000
2015,NE,NE,Daigo,Kobayashi,M,146667,135000
2015,RBNY,NYRB,Shaun,Wright-Phillips,M,145704,116004
2015,NE,NE,Andy,Dorman,M,145000,145000
2015,SJ,SJ,Tommy,Thompson,M,145000,140000
2015,CLB,CLB,Ethan,Finlay,F,142500,135000
2015,HOU,HOU,,Alex,M,142000,142000
2015,PHI,PHI,CJ,Sapong,F,142000,125000
2015,COL,COL,Bobby,Burling,D,140000,132500
2015,SJ,SJ,David,Bingham,GK,137750,130000
2015,POR,POR,Jack,Jewsbury,D,137500,120000
2015,SEA,SEA,Troy,Perkins,GK,136663,130000
2015,HOU,HOU,Alexander,Lopez,M,135500,115500
2015,FCD,DAL,Matt,Hedges,D,135000,135000
2015,KC,KC,Bernardo,Anor,M,135000,135000
2015,MTL,MTL,Patrice,Bernier,F-M,135000,90000
2015,POR,POR,Jorge,Villafana,F,135000,130000
2015,SEA,SEA,Thomas,Bedinelli,M,133125,108000
2015,MTL,MTL,Johan,Venegas,M,132500,120000
2015,PHI,PHI,Raymon,Gaddis,D,132500,130000
2015,MTL,MTL,Eric,Kronberg,GK,132000,132000
2015,RBNY,NYRB,Damien,Perrinelle,D,132000,132000
2015,PHI,PHI,Danny,Cruz,M,131667,125000
2015,CHI,CHI,Jason,Johnson,F,131000,90000
2015,KC,KC,Jacob,Peterson,F,130375,123500
2015,COL,COL,Michael,Harrington,M-D,130000,130000
2015,COL,COL,Zac,MacMath,GK,130000,130000
2015,FCD,DAL,Atiba,Harris,M-F,130000,130000
2015,FCD,DAL,Chris,Seitz,GK,130000,130000
2015,RSL,RSL,Olmes,Garcia,F,130000,130000
2015,NYC,NYCFC,Jeb,Brovsky,M,129125,122500
2015,SJ,SJ,Sanna,Nyassi,M,126250,120000
2015,CHI,CHI,Lovel,Palmer,M,125500,118000
2015,LAG,LA,Dan,Gargan,D,125000,125000
2015,LAG,LA,Baggio,Husidic,M,125000,125000
2015,PHI,PHI,Ethan,White,D,125000,125000
2015,TFC,TOR,Josh,Williams,D,125000,125000
2015,PHI,PHI,Andre,Blake,GK,123000,85000
2015,RSL,RSL,Elias,Vasquez,D,122137,110000
2015,KC,KC,Ike,Opara,D,121250,115000
2015,DC,DC,Michael,Farfan,M,120000,120000
2015,NYC,NYCFC,Shay,Facey,D,120000,120000
2015,POR,POR,Norberto,Paparatto,D,120000,120000
2015,CLB,CLB,Kristinn,Steindorsson,M,119438,105000
2015,ORL,ORL,Lewis,Neal,M,119103,112500
2015,PHI,PHI,Warren,Creavalle,D,119000,108500
2015,PHI,PHI,Fabinho,Fabinho,D,118500,114000
2015,TFC,TOR,Eriq,Zavaleta,F,115600,85000
2015,NE,NE,Chris,Tierney,D-M,113333,110000
2015,VAN,VAN,Erik,Hurtado,F/M,113265,78265
2015,HOU,HOU,Tyler,Deric,GK,112667,105000
2015,CHI,CHI,Harrison,Shipp,F,112500,87500
2015,ORL,ORL,Tony,Cascio,M,112279,78529
2015,PHI,PHI,Michael,Lahoud,M,112233,108900
2015,TFC,TOR,Ashtone,Morgan,D,112000,100000
2015,VAN,VAN,Kekuta,Manneh,F,112000,82500
2015,ORL,ORL,Kevin,Molino,M,111400,100000
2015,NE,NE,Robert,Shuttleworth,GK,111250,101250
2015,CLB,CLB,Mohammed,Saeid,M,110000,100000
2015,COL,COL,Marc,Burch,D,110000,110000
2015,NYC,NYCFC,Patrick,Mullins,F,110000,80000
2015,ORL,ORL,Sebastian,Hines,D,109826,108576
2015,PHI,PHI,Austin,Berry,D,108519,93519
2015,ORL,ORL,Conor,Donovan,D,108000,80000
2015,DC,DC,Chris,Korb,D,106480,99000
2015,LAG,LA,Edson,Buddle,F,106250,100000
2015,CHI,CHI,Michael,Stephens,M,105000,95000
2015,RBNY,NYRB,Dane,Richards,M,105000,105000
2015,COL,COL,Marlon,Hairston,M,103000,80000
2015,VAN,VAN,Jordan,Smith,D,102743,95000
2015,SEA,SEA,Cristian,Roldan,M,102000,80000
2015,NE,NE,Darrius,Barnes,D,101667,95000
2015,CHI,CHI,Eric,Gehrig,M,100833,95000
2015,LAG,LA,Sebastian,Lletget,M,100500,95000
2015,MTL,MTL,Ambroise,Bitolo,D,100000,100000
2015,MTL,MTL,Evan,Bush,GK,100000,100000
2015,MTL,MTL,Andres,Romero,F,100000,100000
2015,SEA,SEA,Chad,Barrett,F,100000,95000
2015,SJ,SJ,Quincy,Amarikwa,F,100000,100000
2015,VAN,VAN,Robert,Earnshaw,F,100000,100000
2015,COL,COL,Maynor,Figueroa,D,99996,99996
2015,CLB,CLB,Tyson,Wahl,D,99667,95000
2015,RBNY,NYRB,Sean,Davis,M,97500,80000
2015,TFC,TOR,Mark,Bloom,D,97349,90000
2015,COL,COL,Clint,Irwin,GK,97000,85000
2015,ORL,ORL,Darwin,Ceren,M,96438,66000
2015,DC,DC,Steven,Birnbaum,D,96000,66000
2015,SJ,SJ,Paulo,Renato,D,96000,96000
2015,RBNY,NYRB,Sal,Zizzo,F,94896,80850
2015,NE,NE,Steve,Neumann,M-F,92750,71500
2015,ORL,ORL,Tommy,Redding,D,92500,85000
2015,KC,KC,Jonathan,Kempin,GK,92083,85000
2015,CHI,CHI,Matt,Watson,M,91689,80620
2015,RBNY,NYRB,Kyle,Reynish,GK,90317,86000
2015,CHI,CHI,Jon,Busch,GK,90000,85000
2015,CLB,CLB,Hector,Jimenez,M,90000,90000
2015,HOU,HOU,Joe,Willis,GK,90000,90000
2015,NYC,NYCFC,Josh,Saunders,GK,90000,90000
2015,RSL,RSL,Jordan,Allen,M/F,90000,80000
2015,TFC,TOR,Jay,Chapman,M,88500,70000
2015,MTL,MTL,Kyle,Bekker,M,88015,61765
2015,CLB,CLB,Chris,Klute,D,87802,82500
2015,FCD,DAL,Tesho,Akindele,F,87500,70000
2015,NYC,NYCFC,Khiry,Shelton,F,87500,70000
2015,MTL,MTL,Romario,Williams,F,87000,65000
2015,RBNY,NYRB,Leo,Stolz,M,86250,70000
2015,FCD,DAL,Danny,Garcia,M,86000,70000
2015,ORL,ORL,Servando,Carrasco,M,85375,80750
2015,VAN,VAN,Cristian,Techera,F,85000,60000
2015,NYC,NYCFC,Tony,Taylor,F,84375,75000
2015,KC,KC,Tim,Melia,GK,84203,80000
2015,DC,DC,Collin,Martin,M,84167,70000
2015,FCD,DAL,Kellyn,Acosta,M,84000,60000
2015,COL,COL,James,Riley,D,83750,77500
2015,RSL,RSL,Luke,Mulholland,M,83750,82500
2015,POR,POR,Ben,Zemanski,M,83533,81033
2015,NYC,NYCFC,Mehdi,Ballouchy,M,83250,68250
2015,NE,NE,Charlie,Davies,F,82760,78750
2015,ORL,ORL,Danny,Mwanga,F,82500,75000
2015,TFC,TOR,Marco,Delgado,M,82500,80000
2015,NE,NE,Brad,Knighton,GK,82005,82005
2015,DC,DC,Jalen,Robinson,D,82000,70000
2015,NYC,NYCFC,Kwame,Watson-Siriboe,D,81667,65000
2015,HOU,HOU,David,Horst,D,81500,78750
2015,POR,POR,Nick,Besler,M,81250,65000
2015,CLB,CLB,Ben,Swanson,M,80417,60000
2015,TFC,TOR,Alex,Bono,GK,80200,60000
2015,RSL,RSL,Boyd,Okwuonu,D,80000,60000
2015,VAN,VAN,Nicolas,Mezquida,M-F,80000,80000
2015,VAN,VAN,Paolo,Tornaghi,GK,80000,80000
2015,VAN,VAN,Tim,Parker,D,78750,60000
2015,CHI,CHI,Daneil,Cyrus,D,77833,72000
2015,FCD,DAL,Otis,Earle,D,77125,60000
2015,FCD,DAL,Coy,Craft,F,77083,60000
2015,ORL,ORL,Eric,Avila,M,77000,72000
2015,FCD,DAL,Alejandro,Zendejas,F,76667,60000
2015,HOU,HOU,AJ,Cochran,D,76375,60375
2015,HOU,HOU,Zach,Steinberger,M,76250,60000
2015,SJ,SJ,Fatai,Alashe,M,76250,60000
2015,TFC,TOR,Jordan,Hamilton,F,75500,63000
2015,HOU,HOU,Nathan,Sturgis,D-M,75375,71250
2015,CHI,CHI,Ty,Harden,D,75078,71663
2015,CHI,CHI,Matt,Polster,D,75000,60000
2015,COL,COL,Juan Edgardo,Ramirez,M,75000,75000
2015,COL,COL,Axel,Sjoberg,D,75000,60000
2015,MTL,MTL,Calum,Mallace,M,75000,60000
2015,ORL,ORL,Luke,Boden,D,75000,75000
2015,PHI,PHI,Dzenan,Catic,F,75000,60000
2015,POR,POR,Andy,Thoma,D-M,75000,60000
2015,SEA,SEA,Marco,Pappa,M,75000,75000
2015,VAN,VAN,Andre,Lewis,M,75000,60000
2015,RBNY,NYRB,Matt,Miazga,D,74500,68250
2015,DC,DC,Jared,Jeffrey,M,74450,68250
2015,KC,KC,Saad,Abdul-Salaam,D,73750,60000
2015,KC,KC,Connor,Hallisey,M,73750,60000
2015,LAG,LA,Tommy,Meyer,D,73750,60000
2015,COL,COL,Dillon,Serna,M,73000,60000
2015,NYC,NYCFC,Ryan,Meara,GK,72913,71663
2015,POR,POR,Jake,Gleeson,GK,72600,72600
2015,COL,COL,Caleb,Calvert,F,72500,65000
2015,SJ,SJ,Marc,Pelosi,M,72500,60000
2015,SJ,SJ,Khari,Stephenson,M,71646,68254
2015,NYC,NYCFC,Thomas,McNamara,M,71500,60000
2015,MTL,MTL,Eric,Miller,M/D,71375,60375
2015,SEA,SEA,Damion,Lowe,D,71375,60375
2015,RSL,RSL,Justen,Glad,D,71000,60000
2015,RSL,RSL,Adolfo,Ovalle,M,70500,60000
2015,DC,DC,Facundo,Coria,M,70375,60000
2015,COL,COL,Carlos,Alvarez,M,70000,70000
2015,NE,NE,Jeremy,Hall,D,70000,70000
2015,FCD,DAL,Jesse,Gonzalez,GK,69375,60000
2015,RSL,RSL,John,Stertzer,M,69167,60000
2015,POR,POR,Alvas,Powell,D,68700,60000
2015,CLB,CLB,Ben,Speas,F,68355,68355
2015,SEA,SEA,Andres,Correa,D,68167,60000
2015,NE,NE,Scott,Caldwell,M,67500,60000
2015,CHI,CHI,Collin,Fernandez,M,67000,65000
2015,RSL,RSL,Kenny,Mansally,F,66500,60000
2015,PHI,PHI,John,McCarthy,GK,66250,60000
2015,SEA,SEA,Darwin,Jones,F,66250,60000
2015,CHI,CHI,Joevin,Jones,M,66167,60000
2015,TFC,TOR,Chris,Konopka,GK,66000,66000
2015,RSL,RSL,Jeff,Attinella,GK,65083,60000
2015,COL,COL,Luis,Solignac,F,65004,65004
2015,COL,COL,Charles,Eloundou,F,65000,60000
2015,SEA,SEA,Zach,Scott,D,65000,65000
2015,VAN,VAN,Samuel,Adekugbe,D,65000,60000
2015,RBNY,NYRB,Connor,Lade,D,64891,60638
2015,VAN,VAN,Kianz,Froese,M-F,64500,60000
2015,RSL,RSL,Pecka,,M,64167,60000
2015,MTL,MTL,Jeremy,Gagnon-Lapare,M,64000,60000
2015,SJ,SJ,Michael,Fucito,MF,63528,60638
2015,RSL,RSL,Aaron,Maund,D,63450,60000
2015,CLB,CLB,Romain,Gall,M,63420,60000
2015,KC,KC,Kevin,Ellis,D,63150,60000
2015,NYC,NYCFC,Pablo,Alvarez,M,63045,60000
2015,NYC,NYCFC,Kwadwo,Poku,M,63045,60000
2015,POR,POR,Michael,Seaton,F,63000,60000
2015,SJ,SJ,Shaun,Francis,D,62940,60000
2015,SEA,SEA,Michael,Azira,D,62827,60000
2015,LAG,LA,Oscar,Sorto,D,61875,60000
2015,LAG,LA,Jose,Villarreal,M,61875,60000
2015,FCD,DAL,Moises,Hernandez,D,61625,60000
2015,DC,DC,Conor,Doyle,F,61250,60000
2015,KC,KC,Erik,Palmer-Brown,D,60500,60000
2015,RSL,RSL,Sebastian,Saucedo,M,60500,50000
2015,LAG,LA,Raul,Mendiola,F,60400,60000
2015,SEA,SEA,Aaron,Kovar,M,60200,60000
2015,CHI,CHI,Greg,Cochrane,D,60000,60000
2015,CHI,CHI,Alec,Kann,GK,60000,60000
2015,CHI,CHI,Chris,Ritter,M,60000,60000
2015,CLB,CLB,Chad,Barson,D,60000,60000
2015,CLB,CLB,Kevan,George,M,60000,60000
2015,CLB,CLB,Matt,Lampson,GK,60000,60000
2015,CLB,CLB,Sagi,Lev-Ari,F,60000,60000
2015,CLB,CLB,Aaron,Schoenfeld,F,60000,60000
2015,CLB,CLB,Brad,Stuver,GK,60000,60000
2015,COL,COL,John,Berner,GK,60000,60000
2015,COL,COL,Jared,Watts,M,60000,60000
2015,FCD,DAL,Michael,Barrios,M,60000,60000
2015,FCD,DAL,Ryan,Hollingshead,M,60000,60000
2015,FCD,DAL,Stephen,Keel,D,60000,60000
2015,FCD,DAL,Victor,Ulloa,M,60000,60000
2015,DC,DC,Miguel,Aguilar,M,60000,60000
2015,DC,DC,Andrew,Dykstra,GK,60000,60000
2015,DC,DC,Taylor,Kemp,D,60000,60000
2015,DC,DC,Kofi,Opare,D,60000,60000
2015,HOU,HOU,Chandler,Hoffman,F,60000,60000
2015,HOU,HOU,Michael,Lisch,GK,60000,60000
2015,HOU,HOU,Mauro,Manotas,F,60000,60000
2015,HOU,HOU,Leonel,Miranda,M,60000,60000
2015,HOU,HOU,Rasheed,Olabiyi,M,60000,60000
2015,HOU,HOU,Jose Memo,Rodriguez,M,60000,60000
2015,KC,KC,Jimmy,Medranda,M,60000,60000
2015,LAG,LA,Rafael,Garcia,M,60000,60000
2015,LAG,LA,Bradford,Jamieson,F,60000,60000
2015,LAG,LA,Ignacio,Maganto,M,60000,60000
2015,LAG,LA,Brian,Perk,GK,60000,60000
2015,LAG,LA,David,Romney,D,60000,60000
2015,LAG,LA,Brian,Rowe,GK,60000,60000
2015,LAG,LA,Charlie,Rugg,F,60000,60000
2015,LAG,LA,Kenney,Walker,M,60000,60000
2015,MTL,MTL,Victor,Cabrera,D,60000,60000
2015,MTL,MTL,Maxime,Crepeau,GK,60000,60000
2015,MTL,MTL,Anthony,Jackson-Hamel,F,60000,60000
2015,MTL,MTL,Wandrille,Lefevre,M,60000,60000
2015,MTL,MTL,Maxim,Tissot,D,60000,60000
2015,MTL,MTL,Donny,Toia,D,60000,60000
2015,NE,NE,Zachary,Herivaux,M,60000,60000
2015,NE,NE,Donnie,Smith,M,60000,60000
2015,NE,NE,London,Woodberry,D,60000,60000
2015,RBNY,NYRB,Santiago,Castano,GK,60000,60000
2015,RBNY,NYRB,Chris,Duvall,D,60000,60000
2015,RBNY,NYRB,Mike,Grella,F,60000,60000
2015,RBNY,NYRB,Kemar,Lawrence,D,60000,60000
2015,RBNY,NYRB,Karl,Ouimette,D,60000,60000
2015,RBNY,NYRB,Anthony,Wallace,M-D,60000,60000
2015,NYC,NYCFC,RJ,Allen,D,60000,60000
2015,NYC,NYCFC,Jose Angel,Tasende,D,60000,60000
2015,NYC,NYCFC,Sebastian,Velasquez,M,60000,60000
2015,ORL,ORL,Adam,Bedell,F,60000,60000
2015,ORL,ORL,Josh,Ford,GK,60000,60000
2015,ORL,ORL,Harrison,Heath,M,60000,60000
2015,ORL,ORL,Cristian,Higuita,M,60000,60000
2015,ORL,ORL,Pedro,Ribeiro,M,60000,60000
2015,ORL,ORL,Carlos,Rivas,M,60000,60000
2015,ORL,ORL,Tyler,Turner,D,60000,60000
2015,PHI,PHI,Eric,Bird,M,60000,60000
2015,PHI,PHI,Fred,Carreiro,M,60000,60000
2015,PHI,PHI,Leo,Fernandes,M,60000,60000
2015,PHI,PHI,Antoine,Hoppenot,F,60000,60000
2015,PHI,PHI,Richard,Marquez,D,60000,60000
2015,PHI,PHI,James,McLaughlin,M,60000,60000
2015,PHI,PHI,Zach,Pfeffer,M,60000,60000
2015,PHI,PHI,Brian,Sylvestre,GK,60000,60000
2015,POR,POR,Dairon,Asprilla,F,60000,60000
2015,POR,POR,Michael,Nanchoff,M,60000,60000
2015,POR,POR,Jeanderson,Pereira,D,60000,60000
2015,POR,POR,Andrew,Weber,GK,60000,60000
2015,RSL,RSL,Eduardo,Fernandez,GK,60000,60000
2015,RSL,RSL,Devon,Sandoval,F,60000,60000
2015,SEA,SEA,Andy,Craven,F,60000,60000
2015,SEA,SEA,Jimmy,Ockford,D,60000,60000
2015,SEA,SEA,Dylan,Remick,D,60000,60000
2015,SEA,SEA,Andy,Rose,M,60000,60000
2015,SJ,SJ,Leandro,Barrera,F,60000,60000
2015,SJ,SJ,Cordell,Cato,F,60000,60000
2015,SJ,SJ,Adam,Jahn,F,60000,60000
2015,SJ,SJ,JJ,Koval,M,60000,60000
2015,SJ,SJ,Bryan,Meredith,GK,60000,60000
2015,SJ,SJ,Mark,Sherrod,F,60000,60000
2015,TFC,TOR,Manuel,Aparicio,M,60000,60000
2015,TFC,TOR,Nick,Hagglund,D,60000,60000
2015,TFC,TOR,Daniel,Lovitz,M,60000,60000
2015,TFC,TOR,Chris,Mannella,M,60000,60000
2015,TFC,TOR,Quillan,Roberts,GK,60000,60000
2015,TFC,TOR,Clement,Simonin,D,60000,60000
2015,VAN,VAN,Marco,Carducci,GK,60000,60000
2015,VAN,VAN,Caleb,Clarke,F,60000,60000
2015,VAN,VAN,Deybi,Flores,M,60000,60000
2015,VAN,VAN,Ethen,Sampson,D,60000,60000
2015,KC,KC,Jordi,Quintilla,M,59525,50000
2015,VAN,VAN,Marco,Bustos,M,54850,50000
2015,SEA,SEA,Victor,Mansaray,F,53500,50000
2015,CLB,CLB,Sergio,Campbell,D/M,52500,50000
2015,CHI,CHI,Kingsley,Bryce,M,50000,50000
2015,CHI,CHI,Patrick,Doody,D,50000,50000
2015,COL,COL,Dominique,Badji,F,50000,50000
2015,COL,COL,Joseph,Greenspan,D,50000,50000
2015,DC,DC,Luke,Mishu,D,50000,50000
2015,DC,DC,Travis,Worra,GK,50000,50000
2015,HOU,HOU,Taylor,Hunter,D,50000,50000
2015,HOU,HOU,Rob,Lovejoy,M,50000,50000
2015,KC,KC,Amadou,Dia,D,50000,50000
2015,LAG,LA,Andrew,Wolverton,GK,50000,50000
2015,MTL,MTL,Cameron,Porter,F,50000,50000
2015,NE,NE,Timothy,Mulgrew,F,50000,50000
2015,NE,NE,Sean,Okoli,F,50000,50000
2015,NE,NE,Tyler,Rudy,M,50000,50000
2015,NE,NE,Trevor,Spangenberg,GK,50000,50000
2015,RBNY,NYRB,Anatole,Abang,F,50000,50000
2015,RBNY,NYRB,Shawn,McLaws,D,50000,50000
2015,RBNY,NYRB,Marius,Obekop,M,50000,50000
2015,RBNY,NYRB,Emmanuel,Sanchez,M,50000,50000
2015,NYC,NYCFC,Connor,Brandt,M,50000,50000
2015,NYC,NYCFC,Eirik,Johansen,GK,50000,50000
2015,ORL,ORL,Earl,Edwards,GK,50000,50000
2015,ORL,ORL,Valdomiro,Lameira,M,50000,50000
2015,ORL,ORL,Rafael,Ramos,D,50000,50000
2015,ORL,ORL,Sidney,Rivera,F,50000,50000
2015,PHI,PHI,Eric,Ayuk,M,50000,50000
2015,POR,POR,George,Fochive,M,50000,50000
2015,POR,POR,Anthony,Manning,D,50000,50000
2015,POR,POR,Taylor,Peay,D,50000,50000
2015,RSL,RSL,Phanuel,Kavita,D,50000,50000
2015,SEA,SEA,Oniel,Fisher,D,50000,50000
2015,SEA,SEA,Charlie,Lyon,GK,50000,50000
2015,SJ,SJ,Tomas,Gomez,GK,50000,50000
2015,SJ,SJ,Matheus,Silva,,50000,50000
2015,VAN,VAN,Ben,McKendry,M,50000,50000
2014,SEA,SEA,Clint,Dempsey,F,6695189,4913004
2014,TFC,TOR,Michael,Bradley,M,6500000,6000000
2014,TFC,TOR,Jermain,Defoe,F,6180000,6000000
2014,LAG,LA,Landon,Donovan,F,4583333,4250000
2014,LAG,LA,Robbie,Keane,F,4500000,4500000
2014,RBNY,NY,Thierry,Henry,F,4350000,3750000
2014,RBNY,NY,Tim,Cahill,M,3625000,3500000
2014,NE,NE,Jermaine,Jones,M,3252500,3000000
2014,MTL,MTL,Marco,Di Vaio,F,2600000,1500000
2014,SEA,SEA,Obafemi,Martins,F,1753333,1620000
2014,VAN,VAN,Pedro,Morales,M,1410900,1190000
2014,LAG,LA,Omar,Gonzalez,D,1250000,1000000
2014,TFC,TOR,Gilberto,Junior,F,1205000,1145000
2014,POR,POR,Liam,Ridgewell,D,1200000,1200000
2014,HOU,HOU,DaMarcus,Beasley,D,779167,750000
2014,CLB,CLB,Federico,Higuain,M-F,744000,580000
2014,PHI,PHI,Maurice,Edu,M,650000,650000
2014,SJ,SJ,Chris,Wondolowski,M,650000,600000
2014,FCD,DAL,Andres,Escobar,F,647000,625000
2014,KC,KC,Matt,Besler,D,633250,600000
2014,KC,KC,Graham,Zusi,F-M,631389,600000
2014,DC,DC,Eddie,Johnson,F,613333,505000
2014,POR,POR,Fanendo,Adi,F,593300,580800
2014,POR,POR,Diego,Valeri,M,500000,500000
2014,NE,NE,Jose,Goncalves,D,479375,450000
2014,RSL,RSL,Alvaro,Saborio,F,453333,360000
2014,VAN,VAN,Mauro,Rosales,M,450000,450000
2014,CHV,CHV,Nigel,Reo-Coker,D-M,446500,400000
2014,CHI,CHI,Mike,Magee,F,417500,350000
2014,FCD,DAL,Mauro,Diaz,M,411000,325000
2014,SEA,SEA,Osvaldo,Alonso,M,400000,400000
2014,HOU,HOU,Brad,Davis,M,392063,345000
2014,MTL,MTL,Ignacio,Piatti,M,387500,387500
2014,DC,DC,Chris,Pontius,M-F,381000,350000
2014,RSL,RSL,Kyle,Beckerman,M,378750,350000
2014,RBNY,NY,Richard,Eckersley,D,373333,255000
2014,CLB,CLB,Emanuel,Pogatetz,D,372500,360000
2014,RBNY,NY,Bradley,Wright-Phillips,F,372500,330000
2014,CHI,CHI,Bakary,Soumare,D,370000,330000
2014,TFC,TOR,Steven,Caldwell,D,364167,325000
2014,FCD,DAL,Blas,Perez,F,359250,335000
2014,MTL,MTL,Matteo,Ferrari,D,355475,300000
2014,SJ,SJ,Clarence,Goodson,D,342000,315000
2014,FCD,DAL,David,Texeira,F,338000,338000
2014,KC,KC,Benny,Feilhaber,M,337188,325000
2014,CHV,CHV,Carlos,Bocanegra,D,333333,300000
2014,PHI,PHI,Vincent,Nogueira,M,330000,330000
2014,NE,NE,Geoffrey,Castillion,F,329033,276000
2014,FCD,DAL,George,John,D,326667,300000
2014,COL,COL,Edson,Buddle,F,325000,325000
2014,LAG,LA,,Juninho,M,325000,325000
2014,POR,POR,Will,Johnson,F,325000,300000
2014,HOU,HOU,Ricardo,Clark,M,321750,288000
2014,RSL,RSL,Luis,Gil,M,315083,220000
2014,CLB,CLB,Michael,Parkhurst,D,300000,275000
2014,RSL,RSL,Javier,Morales,M,300000,300000
2014,SJ,SJ,Yannick,Djalo,M,300000,200000
2014,VAN,VAN,Matias,Laba,M,300000,300000
2014,PHI,PHI,Carlos,Valdes,D,295000,295000
2014,MTL,MTL,Jack,McInerney,F,294167,230000
2014,NE,NE,Shalrie,Joseph,M,294000,248500
2014,SEA,SEA,Brad,Evans,F,293666,267665
2014,MTL,MTL,Adrian Lopez,Rodriguez,D,291250,240000
2014,RBNY,NY,Jamison,Olave,D,290000,280000
2014,COL,COL,Vincente,Sanchez,F,286667,210000
2014,SEA,SEA,Chad,Marshall,D,286667,270000
2014,COL,COL,Marvell,Wynne,D,285000,200000
2014,CHI,CHI,Patrick,Nyarko,F,284500,265000
2014,KC,KC,Aurelien,Collin,D,281250,275000
2014,VAN,VAN,Andy,O'Brien,D,280000,250000
2014,MTL,MTL,Troy,Perkins,GK,271833,250000
2014,VAN,VAN,David,Ousted,GK,266156,250000
2014,SEA,SEA,Kenny,Cooper,F,265625,200000
2014,HOU,HOU,Omar,Cummings,F,264000,250000
2014,PHI,PHI,Sebastian,Le Toux,M,262813,250000
2014,COL,COL,Gabriel,Torres,F,262500,250000
2014,COL,COL,Jose,Martin,M,261000,230000
2014,POR,POR,Darlington,Nagbe,M/F,260000,250000
2014,POR,POR,Donovan,Ricketts,GK,260000,260000
2014,HOU,HOU,Oscar,Boniek Garcia,F,258742,199992
2014,SJ,SJ,Steven,Lenhart,F,257500,250000
2014,CHI,CHI,Sean,Johnson,GK,253000,250000
2014,TFC,TOR,Dominic,Oduro,F,251667,250000
2014,CHI,CHI,Jeff,Larentowicz,D,251000,245000
2014,FCD,DAL,Raul,Fernandez,GK,247500,160000
2014,COL,COL,Drew,Moor,D,247000,235000
2014,RSL,RSL,Robbie,Findley,F,245500,215000
2014,POR,POR,Pa Modou,Kah,D,245000,240000
2014,RBNY,NY,Dax,McCarty,M,242500,200000
2014,PHI,PHI,Andrew,Wenger,D/F,242000,140000
2014,HOU,HOU,Giles,Barnes,M,241158,230000
2014,PHI,PHI,Rais,Mbolhi,GK,240000,240000
2014,SJ,SJ,Jean Baptiste,Pierazzi,M,240000,240000
2014,RSL,RSL,Nat,Borchers,D,236969,225000
2014,RSL,RSL,Nick,Rimando,GK,235833,225000
2014,DC,DC,Jeff,Parke,D,235500,215000
2014,NE,NE,Teal,Bunbury,F,233000,135000
2014,VAN,VAN,Darren,Mattocks,F,232000,140000
2014,DC,DC,Perry,Kitchen,D,228950,143500
2014,PHI,PHI,Amobi,Okugo,M,228000,145000
2014,MTL,MTL,Hassoun,Camara,D/M,226625,215000
2014,DC,DC,Chris,Rolfe,F,225000,210000
2014,KC,KC,Claudio,Bieler,F,225000,225000
2014,KC,KC,Paulo,Nagamura,M,220000,220000
2014,RBNY,NY,Ibrahim,Sekagya,D,219000,190000
2014,RSL,RSL,Sebastian,Jaime,F,216000,216000
2014,SJ,SJ,Matias,Perez,M,216000,216000
2014,HOU,HOU,Tally,Hall,GK,213500,200000
2014,CHV,CHV,Dan,Kennedy,GK,213417,211750
2014,SJ,SJ,Jason,Hernandez,D,213333,210000
2014,LAG,LA,Stefan,Ishizaki,M,213000,200000
2014,DC,DC,Davy,Arnaud,M,212500,212500
2014,VAN,VAN,Gershon,Koffie,M,211000,200000
2014,CHV,CHV,Jhon Kennedy,Hurtado,D,210000,210000
2014,DC,DC,Sean,Franklin,D,210000,178333
2014,LAG,LA,Alan,Gordon,F,206667,185000
2014,CHI,CHI,Robert,Earnshaw,F,206250,204000
2014,MTL,MTL,Patrice,Bernier,F-M,205000,165000
2014,TFC,TOR,Jackson,Goncalves,D,202500,150000
2014,VAN,VAN,Kendall,Waston,D,201242,199992
2014,CHV,CHV,Marvin,Chavez,M,200000,200000
2014,RBNY,NY,Roy,Miller,M,200000,200000
